cycle,indicator,country,country_zh,value,rank,n,pct_rank
2015,sci_sd,Spain,西班牙,88.00873,45,73,61.1
2015,sci_sd,Uruguay,烏拉圭,86.54422,46,73,62.5
2015,sci_sd,Moldova,摩爾多瓦,86.03509,47,73,63.9
2015,sci_sd,Chile,智利,86.01711,48,73,65.3
2015,sci_sd,CABA (Argentina),布宜諾斯艾利斯市,85.76125,49,73,66.7
2015,sci_sd,Montenegro,蒙特內哥羅,85.25384,50,73,68.1
2015,sci_sd,North Macedonia,北馬其頓,84.7781,51,73,69.4
2015,sci_sd,Jordan,約旦,84.38462,52,73,70.8
2015,sci_sd,Russia,俄羅斯,82.41261,53,73,72.2
2015,sci_sd,Latvia,拉脫維亞,82.20806,54,73,73.6
2015,sci_sd,Macao (China),澳門,81.37405,55,73,75.0
2015,sci_sd,Argentina,阿根廷,80.59932,56,73,76.4
2015,sci_sd,Hong Kong (China),香港,80.57183,57,73,77.8
2015,sci_sd,Colombia,哥倫比亞,80.37225,58,73,79.2
2015,sci_sd,Türkiye,土耳其,79.26156,59,73,80.6
2015,sci_sd,Romania,羅馬尼亞,79.11079,60,73,81.9
2015,sci_sd,Thailand,泰國,78.48571,61,73,83.3
2015,sci_sd,Albania,阿爾巴尼亞,78.47874,62,73,84.7
2015,sci_sd,Peru,秘魯,76.69592,63,73,86.1
2015,sci_sd,Viet Nam,越南,76.59878,64,73,87.5
2015,sci_sd,Kazakhstan,哈薩克,76.42396,65,73,88.9
2015,sci_sd,Malaysia,馬來西亞,75.72668,66,73,90.3
2015,sci_sd,Dominican Republic,多明尼加,72.467,67,73,91.7
2015,sci_sd,Mexico,墨西哥,71.40591,68,73,93.1
2015,sci_sd,Kosovo,科索沃,71.28663,69,73,94.4
2015,sci_sd,Costa Rica,哥斯大黎加,70.0215,70,73,95.8
2015,sci_sd,Algeria,阿爾及利亞,69.28151,71,73,97.2
2015,sci_sd,Indonesia,印尼,68.36698,72,73,98.6
2015,sci_sd,Tunisia,突尼西亞,64.85265,73,73,100.0
2015,self_efficacy,Jordan,約旦,0.56353,1,73,0.0
2015,self_efficacy,Dominican Republic,多明尼加,0.54393,2,73,1.4
2015,self_efficacy,Kazakhstan,哈薩克,0.45763,3,73,2.8
2015,self_efficacy,United Arab Emirates,阿聯,0.40503,4,73,4.2
2015,self_efficacy,Bulgaria,保加利亞,0.3925,5,73,5.6
2015,self_efficacy,Qatar,卡達,0.36246,6,73,6.9
2015,self_efficacy,Canada,加拿大,0.35122,7,73,8.3
2015,self_efficacy,Türkiye,土耳其,0.34959,8,73,9.7
2015,self_efficacy,Peru,秘魯,0.34095,9,73,11.1
2015,self_efficacy,Montenegro,蒙特內哥羅,0.30886,10,73,12.5
2015,self_efficacy,United Kingdom,英國,0.27307,11,73,13.9
2015,self_efficacy,Portugal,葡萄牙,0.26943,12,73,15.3
2015,self_efficacy,Georgia,喬治亞,0.26885,13,73,16.7
2015,self_efficacy,Mexico,墨西哥,0.26561,14,73,18.1
2015,self_efficacy,United States,美國,0.26215,15,73,19.4
2015,self_efficacy,Lithuania,立陶宛,0.25739,16,73,20.8
2015,self_efficacy,Iceland,冰島,0.24358,17,73,22.2
2015,self_efficacy,Norway,挪威,0.18931,18,73,23.6
2015,self_efficacy,Chinese Taipei,臺灣,0.18819,19,73,25.0
2015,self_efficacy,Thailand,泰國,0.17443,20,73,26.4
2015,self_efficacy,Brazil,巴西,0.17385,21,73,27.8
2015,self_efficacy,Lebanon,黎巴嫩,0.16795,22,73,29.2
2015,self_efficacy,Poland,波蘭,0.16202,23,73,30.6
2015,self_efficacy,Italy,義大利,0.1305,24,73,31.9
2015,self_efficacy,Trinidad and Tobago,千里達,0.11495,25,73,33.3
2015,self_efficacy,Singapore,新加坡,0.10614,26,73,34.7
2015,self_efficacy,Czechia,捷克,0.10003,27,73,36.1
2015,self_efficacy,Croatia,克羅埃西亞,0.09748,28,73,37.5
2015,self_efficacy,Moldova,摩爾多瓦,0.08915,29,73,38.9
2015,self_efficacy,Denmark,丹麥,0.07803,30,73,40.3
2015,self_efficacy,Slovenia,斯洛維尼亞,0.07357,31,73,41.7
2015,self_efficacy,Australia,澳洲,0.06687,32,73,43.1
2015,self_efficacy,Ireland,愛爾蘭,0.06131,33,73,44.4
2015,self_efficacy,Sweden,瑞典,0.0545,34,73,45.8
2015,self_efficacy,Uruguay,烏拉圭,0.04818,35,73,47.2
2015,self_efficacy,Israel,以色列,0.04399,36,73,48.6
2015,self_efficacy,Albania,阿爾巴尼亞,0.02441,37,73,50.0
2015,self_efficacy,Russia,俄羅斯,0.01704,38,73,51.4
2015,self_efficacy,Latvia,拉脫維亞,-0.00595,39,73,52.8
2015,self_efficacy,B-S-J-Z (China),中國四省市,-0.01037,40,73,54.2
2015,self_efficacy,Germany,德國,-0.01478,41,73,55.6
2015,self_efficacy,Korea,韓國,-0.01635,42,73,56.9
2015,self_efficacy,Luxembourg,盧森堡,-0.0284,43,73,58.3
2015,self_efficacy,New Zealand,紐西蘭,-0.03163,44,73,59.7
2015,self_efficacy,Macao (China),澳門,-0.03451,45,73,61.1
2015,self_efficacy,Estonia,愛沙尼亞,-0.03797,46,73,62.5
2015,self_efficacy,Greece,希臘,-0.03993,47,73,63.9
2015,self_efficacy,CABA (Argentina),布宜諾斯艾利斯市,-0.04133,48,73,65.3
2015,self_efficacy,Finland,芬蘭,-0.04176,49,73,66.7
2015,self_efficacy,Cyprus,賽普勒斯,-0.04564,50,73,68.1
2015,self_efficacy,Colombia,哥倫比亞,-0.04968,51,73,69.4
2015,self_efficacy,Hungary,匈牙利,-0.0526,52,73,70.8
2015,self_efficacy,North Macedonia,北馬其頓,-0.0579,53,73,72.2
2015,self_efficacy,Slovak Republic,斯洛伐克,-0.06296,54,73,73.6
2015,self_efficacy,Hong Kong (China),香港,-0.06822,55,73,75.0
2015,self_efficacy,Tunisia,突尼西亞,-0.07288,56,73,76.4
2015,self_efficacy,Netherlands,荷蘭,-0.07559,57,73,77.8
2015,self_efficacy,Malta,馬爾他,-0.08611,58,73,79.2
2015,self_efficacy,Argentina,阿根廷,-0.09809,59,73,80.6
2015,self_efficacy,Chile,智利,-0.10273,60,73,81.9
2015,self_efficacy,Belgium,比利時,-0.10358,61,73,83.3
2015,self_efficacy,Costa Rica,哥斯大黎加,-0.12378,62,73,84.7
2015,self_efficacy,Malaysia,馬來西亞,-0.12844,63,73,86.1
2015,self_efficacy,France,法國,-0.13395,64,73,87.5
2015,self_efficacy,Spain,西班牙,-0.14261,65,73,88.9
2015,self_efficacy,Algeria,阿爾及利亞,-0.15838,66,73,90.3
2015,self_efficacy,Switzerland,瑞士,-0.17059,67,73,91.7
2015,self_efficacy,Austria,奧地利,-0.17335,68,73,93.1
2015,self_efficacy,Romania,羅馬尼亞,-0.1983,69,73,94.4
2015,self_efficacy,Viet Nam,越南,-0.2783,70,73,95.8
2015,self_efficacy,Kosovo,科索沃,-0.28935,71,73,97.2
2015,self_efficacy,Japan,日本,-0.46103,72,73,98.6
2015,self_efficacy,Indonesia,印尼,-0.5052,73,73,100.0
2025,ai_use,United Arab Emirates,阿聯,0.5538,1,85,0.0
2025,ai_use,Viet Nam,越南,0.42835,2,85,1.2
2025,ai_use,Saudi Arabia,沙烏地阿拉伯,0.39352,3,85,2.4
2025,ai_use,Thailand,泰國,0.38024,4,85,3.6
2025,ai_use,Singapore,新加坡,0.37449,5,85,4.8
2025,ai_use,Colombia,哥倫比亞,0.33904,6,85,6.0
2025,ai_use,Uruguay,烏拉圭,0.3222,7,85,7.1
2025,ai_use,Macao (China),澳門,0.31735,8,85,8.3
2025,ai_use,Ukrainian regions (17 of 27),烏克蘭（17區）,0.30609,9,85,9.5
2025,ai_use,Türkiye,土耳其,0.3059,10,85,10.7
2025,ai_use,Dominican Republic,多明尼加,0.30427,11,85,11.9
2025,ai_use,Philippines,菲律賓,0.29665,12,85,13.1
2025,ai_use,Uzbekistan,烏茲別克,0.29376,13,85,14.3
2025,ai_use,Peru,秘魯,0.28434,14,85,15.5
2025,ai_use,Kyrgyzstan,吉爾吉斯,0.27537,15,85,16.7
2025,ai_use,Ecuador,厄瓜多,0.27526,16,85,17.9
2025,ai_use,Albania,阿爾巴尼亞,0.26209,17,85,19.0
2025,ai_use,Hong Kong (China),香港,0.23944,18,85,20.2
2025,ai_use,Argentina,阿根廷,0.23737,19,85,21.4
2025,ai_use,Malaysia,馬來西亞,0.23737,20,85,22.6
2025,ai_use,Mongolia,蒙古,0.23544,21,85,23.8
2025,ai_use,Malta,馬爾他,0.22889,22,85,25.0
2025,ai_use,Kazakhstan,哈薩克,0.22726,23,85,26.2
2025,ai_use,Spain,西班牙,0.2206,24,85,27.4
2025,ai_use,Poland,波蘭,0.21818,25,85,28.6
2025,ai_use,Lebanon,黎巴嫩,0.2176,26,85,29.8
2025,ai_use,Chile,智利,0.21233,27,85,31.0
2025,ai_use,Serbia,塞爾維亞,0.21232,28,85,32.1
2025,ai_use,Switzerland,瑞士,0.21173,29,85,33.3
2025,ai_use,Armenia,亞美尼亞,0.20773,30,85,34.5
2025,ai_use,Kosovo,科索沃,0.20347,31,85,35.7
2025,ai_use,Guatemala,瓜地馬拉,0.20245,32,85,36.9
2025,ai_use,Israel,以色列,0.2012,33,85,38.1
2025,ai_use,Brunei Darussalam,汶萊,0.19858,34,85,39.3
2025,ai_use,Azerbaijan,亞塞拜然,0.19569,35,85,40.5
2025,ai_use,Costa Rica,哥斯大黎加,0.19505,36,85,41.7
2025,ai_use,Korea,韓國,0.17365,37,85,42.9
2025,ai_use,Moldova,摩爾多瓦,0.17123,38,85,44.0
2025,ai_use,Mexico,墨西哥,0.16459,39,85,45.2
2025,ai_use,Portugal,葡萄牙,0.1572,40,85,46.4
2025,ai_use,Italy,義大利,0.14606,41,85,47.6
2025,ai_use,Lithuania,立陶宛,0.14494,42,85,48.8
2025,ai_use,Qatar,卡達,0.13992,43,85,50.0
2025,ai_use,Indonesia,印尼,0.12899,44,85,51.2
2025,ai_use,North Macedonia,北馬其頓,0.12786,45,85,52.4
2025,ai_use,Latvia,拉脫維亞,0.12609,46,85,53.6
2025,ai_use,Romania,羅馬尼亞,0.12387,47,85,54.8
2025,ai_use,Paraguay,巴拉圭,0.12184,48,85,56.0
2025,ai_use,Palestinian Authority,巴勒斯坦,0.11375,49,85,57.1
2025,ai_use,Austria,奧地利,0.10681,50,85,58.3
2025,ai_use,Croatia,克羅埃西亞,0.10036,51,85,59.5
2025,ai_use,Kenya,肯亞,0.09825,52,85,60.7
2025,ai_use,Germany,德國,0.09814,53,85,61.9
2025,ai_use,Brazil,巴西,0.09178,54,85,63.1
2025,ai_use,Slovenia,斯洛維尼亞,0.08443,55,85,64.3
2025,ai_use,Slovak Republic,斯洛伐克,0.07296,56,85,65.5
2025,ai_use,El Salvador,薩爾瓦多,0.06218,57,85,66.7
2025,ai_use,Norway,挪威,0.05777,58,85,67.9
2025,ai_use,Jordan,約旦,0.05184,59,85,69.0
2025,ai_use,Morocco,摩洛哥,0.05122,60,85,70.2
2025,ai_use,Luxembourg,盧森堡,0.04753,61,85,71.4
2025,ai_use,Bulgaria,保加利亞,0.03877,62,85,72.6
2025,ai_use,Australia,澳洲,0.02533,63,85,73.8
2025,ai_use,Georgia,喬治亞,0.02198,64,85,75.0
2025,ai_use,Estonia,愛沙尼亞,0.01608,65,85,76.2
2025,ai_use,Czechia,捷克,0.01567,66,85,77.4
2025,ai_use,Montenegro,蒙特內哥羅,0.01338,67,85,78.6
2025,ai_use,Denmark,丹麥,0.00546,68,85,79.8
2025,ai_use,Cyprus,賽普勒斯,0.00205,69,85,81.0
2025,ai_use,Belgium,比利時,-0.04883,70,85,82.1
2025,ai_use,New Zealand,紐西蘭,-0.07289,71,85,83.3
2025,ai_use,Sweden,瑞典,-0.08899,72,85,84.5
2025,ai_use,Iceland,冰島,-0.09431,73,85,85.7
2025,ai_use,Netherlands,荷蘭,-0.09622,74,85,86.9
2025,ai_use,France,法國,-0.13184,75,85,88.1
2025,ai_use,Hungary,匈牙利,-0.13466,76,85,89.3
2025,ai_use,Greece,希臘,-0.13853,77,85,90.5
2025,ai_use,Chinese Taipei,臺灣,-0.19737,78,85,91.7
2025,ai_use,B-S-J-Z (China),中國四省市,-0.27618,79,85,92.9
2025,ai_use,United States,美國,-0.29806,80,85,94.0
2025,ai_use,Canada,加拿大,-0.30282,81,85,95.2
2025,ai_use,Finland,芬蘭,-0.35225,82,85,96.4
2025,ai_use,United Kingdom,英國,-0.4662,83,85,97.6
2025,ai_use,Ireland,愛爾蘭,-0.47694,84,85,98.8
2025,ai_use,Japan,日本,-0.69136,85,85,100.0
2025,belonging,Albania,阿爾巴尼亞,0.67477,1,85,0.0
2025,belonging,Austria,奧地利,0.49505,2,85,1.2
2025,belonging,Croatia,克羅埃西亞,0.45974,3,85,2.4
2025,belonging,Spain,西班牙,0.45856,4,85,3.6
2025,belonging,Saudi Arabia,沙烏地阿拉伯,0.43144,5,85,4.8
2025,belonging,Japan,日本,0.42034,6,85,6.0
2025,belonging,Norway,挪威,0.39287,7,85,7.1
2025,belonging,Switzerland,瑞士,0.37686,8,85,8.3
2025,belonging,Iceland,冰島,0.3564,9,85,9.5
2025,belonging,Montenegro,蒙特內哥羅,0.35169,10,85,10.7
2025,belonging,Serbia,塞爾維亞,0.32788,11,85,11.9
2025,belonging,Korea,韓國,0.31006,12,85,13.1
2025,belonging,Sweden,瑞典,0.3036,13,85,14.3
2025,belonging,Uruguay,烏拉圭,0.27506,14,85,15.5
2025,belonging,North Macedonia,北馬其頓,0.25599,15,85,16.7
2025,belonging,Uzbekistan,烏茲別克,0.23851,16,85,17.9
2025,belonging,Germany,德國,0.23531,17,85,19.0
2025,belonging,Azerbaijan,亞塞拜然,0.23485,18,85,20.2
2025,belonging,Netherlands,荷蘭,0.22941,19,85,21.4
2025,belonging,Hungary,匈牙利,0.22834,20,85,22.6
2025,belonging,Costa Rica,哥斯大黎加,0.21072,21,85,23.8
2025,belonging,Armenia,亞美尼亞,0.19089,22,85,25.0
2025,belonging,Mongolia,蒙古,0.19048,23,85,26.2
2025,belonging,Israel,以色列,0.18265,24,85,27.4
2025,belonging,Finland,芬蘭,0.16557,25,85,28.6
2025,belonging,Slovenia,斯洛維尼亞,0.16505,26,85,29.8
2025,belonging,Portugal,葡萄牙,0.15972,27,85,31.0
2025,belonging,Denmark,丹麥,0.13964,28,85,32.1
2025,belonging,Romania,羅馬尼亞,0.13955,29,85,33.3
2025,belonging,Kosovo,科索沃,0.13952,30,85,34.5
2025,belonging,Kazakhstan,哈薩克,0.13368,31,85,35.7
2025,belonging,Belgium,比利時,0.12284,32,85,36.9
2025,belonging,Luxembourg,盧森堡,0.09416,33,85,38.1
2025,belonging,Georgia,喬治亞,0.07644,34,85,39.3
2025,belonging,Ukrainian regions (17 of 27),烏克蘭（17區）,0.06429,35,85,40.5
2025,belonging,France,法國,0.05823,36,85,41.7
2025,belonging,Mexico,墨西哥,0.05449,37,85,42.9
2025,belonging,Colombia,哥倫比亞,0.05206,38,85,44.0
2025,belonging,Türkiye,土耳其,0.05013,39,85,45.2
2025,belonging,Kyrgyzstan,吉爾吉斯,0.04909,40,85,46.4
2025,belonging,Italy,義大利,0.0147,41,85,47.6
2025,belonging,Chinese Taipei,臺灣,0.01299,42,85,48.8
2025,belonging,Moldova,摩爾多瓦,-0.00455,43,85,50.0
2025,belonging,Ecuador,厄瓜多,-0.00664,44,85,51.2
2025,belonging,Bulgaria,保加利亞,-0.00828,45,85,52.4
2025,belonging,United Arab Emirates,阿聯,-0.01313,46,85,53.6
2025,belonging,Cyprus,賽普勒斯,-0.01865,47,85,54.8
2025,belonging,Dominican Republic,多明尼加,-0.02166,48,85,56.0
2025,belonging,Estonia,愛沙尼亞,-0.03631,49,85,57.1
2025,belonging,B-S-J-Z (China),中國四省市,-0.0398,50,85,58.3
2025,belonging,Greece,希臘,-0.04018,51,85,59.5
2025,belonging,Slovak Republic,斯洛伐克,-0.04191,52,85,60.7
2025,belonging,Chile,智利,-0.0442,53,85,61.9
2025,belonging,Argentina,阿根廷,-0.04446,54,85,63.1
2025,belonging,Brazil,巴西,-0.04512,55,85,64.3
2025,belonging,Jordan,約旦,-0.05145,56,85,65.5
2025,belonging,Indonesia,印尼,-0.07491,57,85,66.7
2025,belonging,Morocco,摩洛哥,-0.07816,58,85,67.9
2025,belonging,El Salvador,薩爾瓦多,-0.08248,59,85,69.0
2025,belonging,United Kingdom,英國,-0.09944,60,85,70.2
2025,belonging,Latvia,拉脫維亞,-0.10593,61,85,71.4
2025,belonging,Singapore,新加坡,-0.10735,62,85,72.6
2025,belonging,Dushanbe (Tajikistan),杜尚別（塔吉克）,-0.11178,63,85,73.8
2025,belonging,Lithuania,立陶宛,-0.11307,64,85,75.0
2025,belonging,Ireland,愛爾蘭,-0.11435,65,85,76.2
2025,belonging,Canada,加拿大,-0.11468,66,85,77.4
2025,belonging,Palestinian Authority,巴勒斯坦,-0.12094,67,85,78.6
2025,belonging,Malta,馬爾他,-0.13894,68,85,79.8
2025,belonging,Qatar,卡達,-0.14437,69,85,81.0
2025,belonging,Paraguay,巴拉圭,-0.15403,70,85,82.1
2025,belonging,Australia,澳洲,-0.16221,71,85,83.3
2025,belonging,Poland,波蘭,-0.17633,72,85,84.5
2025,belonging,Czechia,捷克,-0.19045,73,85,85.7
2025,belonging,Peru,秘魯,-0.19229,74,85,86.9
2025,belonging,Malaysia,馬來西亞,-0.1947,75,85,88.1
2025,belonging,United States,美國,-0.20504,76,85,89.3
2025,belonging,Kenya,肯亞,-0.21306,77,85,90.5
2025,belonging,Mauritius,模里西斯,-0.22534,78,85,91.7
2025,belonging,New Zealand,紐西蘭,-0.22927,79,85,92.9
2025,belonging,Thailand,泰國,-0.25846,80,85,94.0
2025,belonging,Macao (China),澳門,-0.26873,81,85,95.2
2025,belonging,Viet Nam,越南,-0.27812,82,85,96.4
2025,belonging,Philippines,菲律賓,-0.28732,83,85,97.6
2025,belonging,Hong Kong (China),香港,-0.31697,84,85,98.8
2025,belonging,Brunei Darussalam,汶萊,-0.43025,85,85,100.0
2025,between_school_var,Iceland,冰島,6.85272,1,91,0.0
2025,between_school_var,Cambodia,柬埔寨,7.6366,2,91,1.1
2025,between_school_var,Finland,芬蘭,8.12033,3,91,2.2
2025,between_school_var,Norway,挪威,10.29629,4,91,3.3
2025,between_school_var,Dushanbe (Tajikistan),杜尚別（塔吉克）,11.32163,5,91,4.4
2025,between_school_var,Denmark,丹麥,12.32602,6,91,5.6
2025,between_school_var,Palestinian Authority,巴勒斯坦,12.35078,7,91,6.7
2025,between_school_var,Ireland,愛爾蘭,12.91559,8,91,7.8
2025,between_school_var,Spain,西班牙,13.91387,9,91,8.9
2025,between_school_var,Armenia,亞美尼亞,14.10746,10,91,10.0
2025,between_school_var,Kyrgyzstan,吉爾吉斯,14.96477,11,91,11.1
2025,between_school_var,Indonesia,印尼,14.98524,12,91,12.2
2025,between_school_var,Estonia,愛沙尼亞,15.18847,13,91,13.3
2025,between_school_var,Uzbekistan,烏茲別克,15.28741,14,91,14.4
2025,between_school_var,Canada,加拿大,15.3177,15,91,15.6
2025,between_school_var,Kurdistan Region (Iraq),伊拉克庫德斯坦,15.5968,16,91,16.7
2025,between_school_var,Uruguay,烏拉圭,16.30663,17,91,17.8
2025,between_school_var,Portugal,葡萄牙,16.53057,18,91,18.9
2025,between_school_var,Saudi Arabia,沙烏地阿拉伯,16.71024,19,91,20.0
2025,between_school_var,Jordan,約旦,16.72124,20,91,21.1
2025,between_school_var,Kosovo,科索沃,17.07673,21,91,22.2
2025,between_school_var,Malaysia,馬來西亞,17.28899,22,91,23.3
2025,between_school_var,Philippines,菲律賓,17.45844,23,91,24.4
2025,between_school_var,Mexico,墨西哥,17.86716,24,91,25.6
2025,between_school_var,Dominican Republic,多明尼加,18.8049,25,91,26.7
2025,between_school_var,Costa Rica,哥斯大黎加,19.60693,26,91,27.8
2025,between_school_var,Kazakhstan,哈薩克,19.68245,27,91,28.9
2025,between_school_var,Peru,秘魯,19.77313,28,91,30.0
2025,between_school_var,Sweden,瑞典,19.89572,29,91,31.1
2025,between_school_var,Paraguay,巴拉圭,20.0508,30,91,32.2
2025,between_school_var,Georgia,喬治亞,20.32538,31,91,33.3
2025,between_school_var,New Zealand,紐西蘭,20.65151,32,91,34.4
2025,between_school_var,Moldova,摩爾多瓦,20.68782,33,91,35.6
2025,between_school_var,El Salvador,薩爾瓦多,20.82689,34,91,36.7
2025,between_school_var,Ukrainian regions (17 of 27),烏克蘭（17區）,21.52984,35,91,37.8
2025,between_school_var,Thailand,泰國,21.54709,36,91,38.9
2025,between_school_var,Morocco,摩洛哥,21.69997,37,91,40.0
2025,between_school_var,Ecuador,厄瓜多,21.96204,38,91,41.1
2025,between_school_var,Malta,馬爾他,22.0738,39,91,42.2
2025,between_school_var,Chile,智利,22.25884,40,91,43.3
2025,between_school_var,Mongolia,蒙古,22.35096,41,91,44.4
2025,between_school_var,Albania,阿爾巴尼亞,22.66004,42,91,45.6
2025,between_school_var,Greece,希臘,22.90406,43,91,46.7
2025,between_school_var,Guatemala,瓜地馬拉,23.00338,44,91,47.8
2025,between_school_var,Australia,澳洲,23.41275,45,91,48.9
2025,between_school_var,United Kingdom,英國,23.83725,46,91,50.0
2025,between_school_var,Macao (China),澳門,24.09458,47,91,51.1
2025,between_school_var,Lithuania,立陶宛,24.87332,48,91,52.2
2025,between_school_var,Korea,韓國,26.46282,49,91,53.3
2025,between_school_var,Brunei Darussalam,汶萊,26.54164,50,91,54.4
2025,between_school_var,Montenegro,蒙特內哥羅,27.61985,51,91,55.6
2025,between_school_var,Azerbaijan,亞塞拜然,27.6295,52,91,56.7
2025,between_school_var,North Macedonia,北馬其頓,28.18102,53,91,57.8
2025,between_school_var,Cyprus,賽普勒斯,29.88045,54,91,58.9
2025,between_school_var,Viet Nam,越南,30.14708,55,91,60.0
2025,between_school_var,Rwanda,盧安達,31.46815,56,91,61.1
2025,between_school_var,Colombia,哥倫比亞,31.69549,57,91,62.2
2025,between_school_var,Singapore,新加坡,32.16547,58,91,63.3
2025,between_school_var,Hong Kong (China),香港,32.66823,59,91,64.4
2025,between_school_var,Brazil,巴西,34.24026,60,91,65.6
2025,between_school_var,B-S-J-Z (China),中國四省市,34.41588,61,91,66.7
2025,between_school_var,Latvia,拉脫維亞,34.50135,62,91,67.8
2025,between_school_var,Kenya,肯亞,34.9526,63,91,68.9
2025,between_school_var,Serbia,塞爾維亞,35.12257,64,91,70.0
2025,between_school_var,Italy,義大利,35.21059,65,91,71.1
2025,between_school_var,Argentina,阿根廷,36.14299,66,91,72.2
2025,between_school_var,Qatar,卡達,36.88318,67,91,73.3
2025,between_school_var,United States,美國,38.8662,68,91,74.4
2025,between_school_var,France,法國,38.99739,69,91,75.6
2025,between_school_var,Israel,以色列,39.66816,70,91,76.7
2025,between_school_var,Belgium,比利時,40.85327,71,91,77.8
2025,between_school_var,Austria,奧地利,41.44595,72,91,78.9
2025,between_school_var,Czechia,捷克,41.6568,73,91,80.0
2025,between_school_var,Chinese Taipei,臺灣,42.10793,74,91,81.1
2025,between_school_var,Poland,波蘭,42.66011,75,91,82.2
2025,between_school_var,Luxembourg,盧森堡,42.99828,76,91,83.3
2025,between_school_var,Switzerland,瑞士,43.43074,77,91,84.4
2025,between_school_var,Croatia,克羅埃西亞,43.75954,78,91,85.6
2025,between_school_var,Hungary,匈牙利,46.3298,79,91,86.7
2025,between_school_var,Japan,日本,47.86455,80,91,87.8
2025,between_school_var,Lebanon,黎巴嫩,49.53157,81,91,88.9
2025,between_school_var,Türkiye,土耳其,50.06667,82,91,90.0
2025,between_school_var,Slovenia,斯洛維尼亞,50.74816,83,91,91.1
2025,between_school_var,Mauritius,模里西斯,51.2189,84,91,92.2
2025,between_school_var,Romania,羅馬尼亞,51.86533,85,91,93.3
2025,between_school_var,Slovak Republic,斯洛伐克,54.0022,86,91,94.4
2025,between_school_var,United Arab Emirates,阿聯,59.46554,87,91,95.6
2025,between_school_var,Germany,德國,62.3306,88,91,96.7
2025,between_school_var,Bulgaria,保加利亞,66.72156,89,91,97.8
2025,between_school_var,Netherlands,荷蘭,71.59846,90,91,98.9
2025,between_school_var,Zambia,尚比亞,83.00459,91,91,100.0
2025,bullying,Armenia,亞美尼亞,-0.5544,1,91,0.0
2025,bullying,Kazakhstan,哈薩克,-0.5211,2,91,1.1
2025,bullying,Uzbekistan,烏茲別克,-0.49371,3,91,2.2
2025,bullying,Albania,阿爾巴尼亞,-0.46523,4,91,3.3
2025,bullying,Korea,韓國,-0.426,5,91,4.4
2025,bullying,Chinese Taipei,臺灣,-0.412,6,91,5.6
2025,bullying,Saudi Arabia,沙烏地阿拉伯,-0.37687,7,91,6.7
